provider,region,latency_ms,distancia_km,latencia_norm
Azure,West Central US,127.6,1000.0,0.1276
Azure,West US,3134.74,1000.0,3.13474
Azure,Brazil South,190.02,1000.0,0.19002000000000002
Azure,Chile Central,190.96,1000.0,0.19096000000000002
Azure,Spain Central,9.38,1000.0,0.009380000000000001
Azure,France Central,27.3,1000.0,0.0273
Azure,UK South,30.94,1000.0,0.030940000000000002
Azure,Italy North,31.44,1000.0,0.03144
Azure,UK West,32.58,1000.0,0.03258
Azure,Germany West Central,33.62,1000.0,0.03362
Azure,Switzerland North,35.18,1000.0,0.03518
Azure,Norway East,50.44,1000.0,0.05044
Azure,Poland Central,51.2,1000.0,0.0512
Azure,Sweden Central,55.4,1000.0,0.0554
Azure,Austria East,57.96,1000.0,0.05796
Azure,West India,127.46,1000.0,0.12746
Azure,Central India,132.28,1000.0,0.13228
Azure,South India,142.66,1000.0,0.14266
Azure,Malaysia West,167.26,1000.0,0.16726
Azure,Indonesia Central,175.2,1000.0,0.1752
Azure,Korea South,217.78,1000.0,0.21778
Azure,Korea Central,223.44,1000.0,0.22344
Azure,Japan West,227.44,1000.0,0.22744
Azure,Japan East,237.24,1000.0,0.23724
Azure,New Zealand North,258.2,1000.0,0.2582
Azure,Israel Central,62.48,1000.0,0.062479999999999994
Azure,UAE North,105.3,1000.0,0.10529999999999999
Azure,Qatar Central,111.46,1000.0,0.11145999999999999
Azure,East US,284.8,1000.0,0.2848
Azure,Canada Central,99.04,1000.0,0.09904
Azure,North Central US,102.62,1000.0,0.10262
Azure,South Central US,106.26,1000.0,0.10626000000000001
Azure,Canada East,107.3,1000.0,0.10729999999999999
Azure,Central US,110.4,1000.0,0.11040000000000001
Azure,West Central US,126.66,1000.0,0.12666
Azure,West US,3129.76,1000.0,3.12976
Azure,Mexico Central,129.76,1000.0,0.12976
Azure,Brazil South,191.28,1000.0,0.19128
Azure,Chile Central,191.9,1000.0,0.19190000000000002
Azure,Spain Central,8.34,1000.0,0.00834
Azure,France Central,27.68,1000.0,0.02768
Azure,UK South,30.76,1000.0,0.030760000000000003
Azure,Italy North,33.5,1000.0,0.0335
Azure,Germany West Central,34.12,1000.0,0.03412
Azure,UK West,34.26,1000.0,0.03426
Azure,Switzerland North,35.7,1000.0,0.0357
Azure,Norway East,52.14,1000.0,0.05214
Azure,Poland Central,52.94,1000.0,0.05294
Azure,Sweden Central,54.52,1000.0,0.054520000000000006
Azure,Austria East,58.66,1000.0,0.05866
Azure,Central India,133.54,1000.0,0.13354
Azure,West India,134.32,1000.0,0.13432
Azure,South India,147.32,1000.0,0.14732
Azure,Malaysia West,167.68,1000.0,0.16768
Azure,Indonesia Central,175.38,1000.0,0.17538
Azure,Korea South,219.0,1000.0,0.219
Azure,Korea Central,225.98,1000.0,0.22598
Azure,Japan West,227.98,1000.0,0.22798
Azure,Japan East,234.62,1000.0,0.23462
Azure,New Zealand North,258.66,1000.0,0.25866
Azure,Israel Central,63.96,1000.0,0.06396
Azure,UAE North,103.34,1000.0,0.10334
Azure,Qatar Central,111.48,1000.0,0.11148000000000001
Azure,East US,283.96,1000.0,0.28396
Azure,Canada Central,95.98,1000.0,0.09598000000000001
Azure,North Central US,102.78,1000.0,0.10278
Azure,Canada East,106.54,1000.0,0.10654000000000001
Azure,South Central US,108.92,1000.0,0.10892
Azure,Central US,112.7,1000.0,0.11270000000000001
Azure,West Central US,125.16,1000.0,0.12516
Azure,Mexico Central,125.38,1000.0,0.12538
Azure,West US,3130.16,1000.0,3.13016
Azure,Brazil South,190.34,1000.0,0.19034
Azure,Chile Central,193.46,1000.0,0.19346000000000002
Azure,Spain Central,9.1,1000.0,0.0091
Azure,France Central,24.98,1000.0,0.02498
Azure,UK South,29.94,1000.0,0.02994
Azure,Italy North,31.38,1000.0,0.03138
Azure,Germany West Central,31.64,1000.0,0.03164
Azure,UK West,32.84,1000.0,0.03284
Azure,Switzerland North,36.84,1000.0,0.036840000000000005
Azure,Austria East,42.32,1000.0,0.04232
Azure,Poland Central,49.82,1000.0,0.04982
Azure,Norway East,49.94,1000.0,0.04994
Azure,Sweden Central,54.76,1000.0,0.054759999999999996
Azure,West India,126.58,1000.0,0.12658
Azure,Central India,130.84,1000.0,0.13084
Azure,South India,140.36,1000.0,0.14036
Azure,Malaysia West,166.92,1000.0,0.16691999999999999
Azure,Indonesia Central,174.36,1000.0,0.17436000000000001
Azure,Korea South,219.22,1000.0,0.21922
Azure,Korea Central,222.86,1000.0,0.22286
Azure,Japan West,227.16,1000.0,0.22716
Azure,Japan East,233.88,1000.0,0.23388
Azure,New Zealand North,254.66,1000.0,0.25466
Azure,Israel Central,60.88,1000.0,0.060880000000000004
Azure,UAE North,104.76,1000.0,0.10476
Azure,Qatar Central,112.18,1000.0,0.11218
Azure,East US,281.52,1000.0,0.28152
Azure,Canada Central,97.5,1000.0,0.0975
Azure,North Central US,102.7,1000.0,0.1027
Azure,Canada East,105.46,1000.0,0.10546
Azure,South Central US,106.92,1000.0,0.10692
Azure,Central US,112.48,1000.0,0.11248000000000001
Azure,West Central US,125.54,1000.0,0.12554
Azure,Mexico Central,126.58,1000.0,0.12658
Azure,West US,3132.6,1000.0,3.1326
Azure,Brazil South,190.2,1000.0,0.19019999999999998
Azure,Chile Central,195.22,1000.0,0.19522
Azure,Spain Central,8.22,1000.0,0.00822
Azure,France Central,24.42,1000.0,0.02442
Azure,UK South,30.72,1000.0,0.030719999999999997
Azure,Germany West Central,31.86,1000.0,0.03186
Azure,Italy North,31.9,1000.0,0.0319
Azure,UK West,32.48,1000.0,0.032479999999999995
Azure,Switzerland North,33.52,1000.0,0.03352
Azure,Austria East,44.64,1000.0,0.04464
Azure,Poland Central,49.34,1000.0,0.04934
Azure,Norway East,50.16,1000.0,0.050159999999999996
Azure,Sweden Central,55.36,1000.0,0.05536
Azure,West India,127.96,1000.0,0.12796
Azure,Central India,128.88,1000.0,0.12888
Azure,South India,145.06,1000.0,0.14506
Azure,Malaysia West,169.18,1000.0,0.16918
Azure,Indonesia Central,176.1,1000.0,0.1761
Azure,Korea South,217.7,1000.0,0.21769999999999998
Azure,Korea Central,222.16,1000.0,0.22216
Azure,Japan West,226.8,1000.0,0.2268
Azure,Japan East,233.7,1000.0,0.2337
Azure,New Zealand North,258.34,1000.0,0.25833999999999996
Azure,Israel Central,63.16,1000.0,0.06316
Azure,UAE North,104.0,1000.0,0.104
Azure,Qatar Central,110.22,1000.0,0.11022
Azure,East US,281.5,1000.0,0.2815
Azure,Canada Central,97.62,1000.0,0.09762
Azure,North Central US,103.22,1000.0,0.10321999999999999
Azure,Canada East,106.38,1000.0,0.10638
Azure,South Central US,112.76,1000.0,0.11276
Azure,Central US,115.4,1000.0,0.1154
Azure,Mexico Central,125.22,1000.0,0.12522
Azure,West Central US,126.74,1000.0,0.12674
Azure,West US,3133.1,1000.0,3.1330999999999998
Azure,Brazil South,190.1,1000.0,0.1901
Azure,Chile Central,193.22,1000.0,0.19322
Azure,Spain Central,9.0,1000.0,0.009
Azure,France Central,26.94,1000.0,0.026940000000000002
Azure,UK South,30.7,1000.0,0.030699999999999998
Azure,Germany West Central,31.1,1000.0,0.031100000000000003
Azure,Italy North,31.82,1000.0,0.03182
Azure,UK West,32.5,1000.0,0.0325
Azure,Switzerland North,35.72,1000.0,0.03572
Azure,Austria East,45.74,1000.0,0.04574
Azure,Poland Central,49.04,1000.0,0.04904
Azure,Norway East,50.86,1000.0,0.05086
Azure,Sweden Central,52.66,1000.0,0.05266
Azure,West India,127.04,1000.0,0.12704000000000001
Azure,Central India,131.04,1000.0,0.13104
Azure,South India,142.0,1000.0,0.142
Azure,Malaysia West,165.0,1000.0,0.165
Azure,Indonesia Central,173.46,1000.0,0.17346
Azure,Korea South,216.48,1000.0,0.21647999999999998
Azure,Korea Central,223.64,1000.0,0.22363999999999998
Azure,Japan West,227.6,1000.0,0.2276
Azure,Japan East,236.76,1000.0,0.23676
Azure,New Zealand North,255.24,1000.0,0.25524
Azure,Israel Central,62.16,1000.0,0.06216
Azure,UAE North,104.1,1000.0,0.1041
Azure,Qatar Central,109.22,1000.0,0.10922
Azure,East US,282.16,1000.0,0.28216
Azure,Canada Central,98.54,1000.0,0.09854
Azure,North Central US,103.58,1000.0,0.10357999999999999
Azure,Canada East,107.42,1000.0,0.10742
Azure,Central US,109.08,1000.0,0.10908
Azure,South Central US,111.26,1000.0,0.11126000000000001
Azure,West Central US,124.92,1000.0,0.12492
Azure,Mexico Central,127.04,1000.0,0.12704000000000001
Azure,West US,3130.52,1000.0,3.13052
Azure,Brazil South,190.84,1000.0,0.19084
Azure,Chile Central,191.12,1000.0,0.19112
Azure,Spain Central,9.74,1000.0,0.00974
Azure,France Central,26.04,1000.0,0.02604
Azure,Italy North,31.58,1000.0,0.03158
Azure,Germany West Central,32.52,1000.0,0.03252
Azure,UK South,32.82,1000.0,0.03282
Azure,UK West,32.92,1000.0,0.032920000000000005
Azure,Switzerland North,35.82,1000.0,0.03582
Azure,Norway East,50.56,1000.0,0.05056
Azure,Poland Central,51.64,1000.0,0.05164
Azure,Austria East,54.98,1000.0,0.054979999999999994
Azure,Sweden Central,55.32,1000.0,0.05532
Azure,West India,126.56,1000.0,0.12656
Azure,Central India,131.54,1000.0,0.13154
Azure,South India,143.2,1000.0,0.1432
Azure,Malaysia West,168.32,1000.0,0.16832
Azure,Indonesia Central,173.5,1000.0,0.1735
Azure,Korea South,216.0,1000.0,0.216
Azure,Korea Central,222.78,1000.0,0.22278
Azure,Japan West,228.62,1000.0,0.22862000000000002
Azure,Japan East,237.24,1000.0,0.23724
Azure,New Zealand North,258.68,1000.0,0.25868
Azure,Israel Central,63.6,1000.0,0.0636
Azure,UAE North,105.6,1000.0,0.1056
Azure,Qatar Central,111.22,1000.0,0.11122
Azure,East US,281.3,1000.0,0.2813
Azure,Canada Central,96.98,1000.0,0.09698000000000001
Azure,North Central US,103.5,1000.0,0.1035
Azure,Canada East,106.16,1000.0,0.10615999999999999
Azure,South Central US,112.34,1000.0,0.11234000000000001
Azure,Central US,117.1,1000.0,0.1171
Azure,West Central US,125.04,1000.0,0.12504
Azure,Mexico Central,126.3,1000.0,0.1263
Azure,West US,3130.12,1000.0,3.13012
Azure,Brazil South,191.58,1000.0,0.19158
Azure,Chile Central,192.42,1000.0,0.19241999999999998
Azure,Spain Central,8.14,1000.0,0.008140000000000001
Azure,France Central,25.76,1000.0,0.02576
Azure,UK South,30.76,1000.0,0.030760000000000003
Azure,Italy North,31.7,1000.0,0.0317
Azure,Germany West Central,32.32,1000.0,0.03232
Azure,UK West,34.76,1000.0,0.03476
Azure,Switzerland North,38.26,1000.0,0.038259999999999995
Azure,Austria East,46.44,1000.0,0.046439999999999995
Azure,Poland Central,50.4,1000.0,0.0504
Azure,Norway East,54.1,1000.0,0.0541
Azure,Sweden Central,54.58,1000.0,0.05458
Azure,West India,126.54,1000.0,0.12654
Azure,Central India,131.08,1000.0,0.13108
Azure,South India,146.0,1000.0,0.146
Azure,Malaysia West,165.94,1000.0,0.16594
Azure,Indonesia Central,173.22,1000.0,0.17321999999999999
Azure,Korea South,218.2,1000.0,0.21819999999999998
Azure,Korea Central,222.56,1000.0,0.22256
Azure,Japan West,226.4,1000.0,0.22640000000000002
Azure,Japan East,239.62,1000.0,0.23962
Azure,New Zealand North,260.98,1000.0,0.26098000000000005
Azure,Israel Central,62.34,1000.0,0.062340000000000007
Azure,UAE North,104.56,1000.0,0.10456
Azure,Qatar Central,108.5,1000.0,0.1085
Azure,East US,282.22,1000.0,0.28222
Azure,Canada Central,96.64,1000.0,0.09664
Azure,North Central US,98.8,1000.0,0.0988
Azure,South Central US,106.16,1000.0,0.10615999999999999
Azure,Canada East,106.5,1000.0,0.1065
Azure,Central US,112.62,1000.0,0.11262
Azure,West Central US,126.78,1000.0,0.12678
Azure,Mexico Central,132.46,1000.0,0.13246
Azure,West US,3134.64,1000.0,3.13464
Azure,Brazil South,191.78,1000.0,0.19178
Azure,Chile Central,193.06,1000.0,0.19306
Azure,Spain Central,12.58,1000.0,0.012580000000000001
Azure,France Central,26.76,1000.0,0.026760000000000003
Azure,UK South,29.96,1000.0,0.02996
Azure,Italy North,31.1,1000.0,0.031100000000000003
Azure,UK West,31.98,1000.0,0.03198
Azure,Germany West Central,32.74,1000.0,0.032740000000000005
Azure,Switzerland North,34.66,1000.0,0.034659999999999996
Azure,Austria East,44.64,1000.0,0.04464
Azure,Poland Central,49.82,1000.0,0.04982
Azure,Norway East,50.26,1000.0,0.05026
Azure,Sweden Central,57.02,1000.0,0.05702
Azure,West India,126.22,1000.0,0.12622
Azure,Central India,133.38,1000.0,0.13338
Azure,South India,146.2,1000.0,0.1462
Azure,Malaysia West,166.74,1000.0,0.16674
Azure,Indonesia Central,175.48,1000.0,0.17548
Azure,Korea South,217.94,1000.0,0.21794
Azure,Korea Central,222.58,1000.0,0.22258
Azure,Japan West,227.92,1000.0,0.22791999999999998
Azure,Japan East,233.48,1000.0,0.23348
Azure,New Zealand North,258.0,1000.0,0.258
Azure,Israel Central,63.02,1000.0,0.06302
Azure,UAE North,103.02,1000.0,0.10302
Azure,Qatar Central,110.74,1000.0,0.11073999999999999
Azure,East US,282.3,1000.0,0.2823
Azure,Canada Central,99.98,1000.0,0.09998
Azure,North Central US,103.44,1000.0,0.10344
Azure,Canada East,110.3,1000.0,0.1103
Azure,South Central US,111.46,1000.0,0.11145999999999999
Azure,Central US,111.5,1000.0,0.1115
Azure,West Central US,126.88,1000.0,0.12688
Azure,Mexico Central,129.08,1000.0,0.12908
Azure,West US,3133.98,1000.0,3.13398
Azure,Brazil South,189.54,1000.0,0.18954
Azure,Chile Central,190.38,1000.0,0.19038
Azure,Spain Central,8.88,1000.0,0.00888
Azure,France Central,27.06,1000.0,0.027059999999999997
Azure,Germany West Central,31.4,1000.0,0.0314
Azure,Italy North,31.62,1000.0,0.03162
Azure,UK South,32.56,1000.0,0.032560000000000006
Azure,Switzerland North,35.92,1000.0,0.03592
Azure,UK West,35.92,1000.0,0.03592
Azure,Austria East,49.62,1000.0,0.04962
Azure,Poland Central,51.86,1000.0,0.051859999999999996
Azure,Norway East,54.5,1000.0,0.0545
Azure,Sweden Central,54.7,1000.0,0.054700000000000006
Azure,West India,128.04,1000.0,0.12804
Azure,Central India,132.14,1000.0,0.13213999999999998
Azure,South India,149.8,1000.0,0.14980000000000002
Azure,Malaysia West,168.36,1000.0,0.16836
Azure,Indonesia Central,178.82,1000.0,0.17882
Azure,Korea South,219.28,1000.0,0.21928
Azure,Korea Central,222.94,1000.0,0.22294
Azure,Japan West,225.98,1000.0,0.22598
Azure,Japan East,236.16,1000.0,0.23616
Azure,New Zealand North,261.68,1000.0,0.26168
Azure,Israel Central,64.34,1000.0,0.06434000000000001
Azure,UAE North,104.68,1000.0,0.10468000000000001
Azure,Qatar Central,111.18,1000.0,0.11118
Azure,East US,285.4,1000.0,0.2854
Azure,Canada Central,98.96,1000.0,0.09895999999999999
Azure,North Central US,103.14,1000.0,0.10314
Azure,Canada East,107.18,1000.0,0.10718000000000001
Azure,South Central US,111.46,1000.0,0.11145999999999999
Azure,Central US,116.94,1000.0,0.11694
Azure,West Central US,125.34,1000.0,0.12534
Azure,Mexico Central,125.46,1000.0,0.12546
Azure,West US,3133.22,1000.0,3.1332199999999997
Azure,Brazil South,191.68,1000.0,0.19168000000000002
Azure,Chile Central,194.12,1000.0,0.19412000000000001
Azure,Spain Central,9.46,1000.0,0.009460000000000001
Azure,France Central,28.54,1000.0,0.02854
Azure,UK South,31.16,1000.0,0.03116
Azure,Germany West Central,32.3,1000.0,0.032299999999999995
Azure,Italy North,32.82,1000.0,0.03282
Azure,UK West,33.98,1000.0,0.033979999999999996
Azure,Switzerland North,34.22,1000.0,0.03422
Azure,Poland Central,49.72,1000.0,0.04972
Azure,Norway East,50.96,1000.0,0.05096
Azure,Austria East,53.3,1000.0,0.0533
Azure,Sweden Central,55.72,1000.0,0.05572
Azure,West India,142.94,1000.0,0.14294
Azure,Central India,155.7,1000.0,0.15569999999999998
Azure,South India,162.44,1000.0,0.16244
Azure,Malaysia West,166.94,1000.0,0.16694
Azure,Indonesia Central,178.64,1000.0,0.17864
Azure,Korea South,217.94,1000.0,0.21794
Azure,Korea Central,223.18,1000.0,0.22318000000000002
Azure,Japan West,227.34,1000.0,0.22734000000000001
Azure,Japan East,233.8,1000.0,0.2338
Azure,New Zealand North,258.78,1000.0,0.25877999999999995
Azure,Israel Central,60.98,1000.0,0.06098
Azure,UAE North,115.06,1000.0,0.11506
Azure,Qatar Central,125.5,1000.0,0.1255
Azure,East US,281.34,1000.0,0.28134
Azure,North Central US,100.08,1000.0,0.10008
Azure,Canada Central,100.36,1000.0,0.10036
Azure,Canada East,106.9,1000.0,0.10690000000000001
Azure,Central US,113.34,1000.0,0.11334000000000001
Azure,South Central US,117.12,1000.0,0.11712
Azure,Mexico Central,125.76,1000.0,0.12576
Azure,West US,3126.06,1000.0,3.12606
Azure,West Central US,127.74,1000.0,0.12774
Azure,Brazil South,190.24,1000.0,0.19024000000000002
Azure,Chile Central,191.22,1000.0,0.19122
Azure,Spain Central,9.4,1000.0,0.0094
Azure,France Central,25.58,1000.0,0.02558
Azure,UK South,29.66,1000.0,0.02966
Azure,Italy North,30.68,1000.0,0.03068
Azure,Germany West Central,31.42,1000.0,0.031420000000000003
Azure,UK West,32.22,1000.0,0.03222
Azure,Switzerland North,33.66,1000.0,0.033659999999999995
Azure,Austria East,45.58,1000.0,0.045579999999999996
Azure,Norway East,50.64,1000.0,0.05064
Azure,Poland Central,51.2,1000.0,0.0512
Azure,Sweden Central,53.48,1000.0,0.05348
Azure,West India,140.94,1000.0,0.14094
Azure,Central India,156.72,1000.0,0.15672
Azure,South India,161.22,1000.0,0.16122
Azure,Malaysia West,166.04,1000.0,0.16604
Azure,Indonesia Central,175.18,1000.0,0.17518
Azure,Korea South,217.54,1000.0,0.21753999999999998
Azure,Korea Central,224.22,1000.0,0.22422
Azure,Japan West,226.58,1000.0,0.22658
Azure,Japan East,237.7,1000.0,0.2377
Azure,New Zealand North,257.78,1000.0,0.25777999999999995
Azure,Israel Central,61.76,1000.0,0.061759999999999995
Azure,UAE North,115.96,1000.0,0.11596
Azure,Qatar Central,124.58,1000.0,0.12458
Azure,East US,282.14,1000.0,0.28214
Azure,Canada Central,97.42,1000.0,0.09742
Azure,North Central US,103.9,1000.0,0.1039
Azure,Canada East,106.54,1000.0,0.10654000000000001
Azure,South Central US,108.34,1000.0,0.10834
Azure,Central US,116.02,1000.0,0.11602
Azure,Mexico Central,125.78,1000.0,0.12578
Azure,West Central US,126.3,1000.0,0.1263
Azure,West US,3129.68,1000.0,3.12968
Azure,Brazil South,189.72,1000.0,0.18972
Azure,Chile Central,190.5,1000.0,0.1905
Azure,Spain Central,11.14,1000.0,0.01114
Azure,France Central,27.06,1000.0,0.027059999999999997
Azure,Germany West Central,31.6,1000.0,0.0316
Azure,Italy North,31.86,1000.0,0.03186
Azure,UK South,31.86,1000.0,0.03186
Azure,UK West,32.82,1000.0,0.03282
Azure,Switzerland North,35.06,1000.0,0.03506
Azure,Austria East,46.14,1000.0,0.04614
Azure,Poland Central,47.5,1000.0,0.0475
Azure,Norway East,52.26,1000.0,0.05226
Azure,Sweden Central,54.0,1000.0,0.054
Azure,West India,147.42,1000.0,0.14742
Azure,Central India,160.6,1000.0,0.1606
Azure,South India,165.58,1000.0,0.16558
Azure,Malaysia West,167.22,1000.0,0.16722
Azure,Indonesia Central,175.2,1000.0,0.1752
Azure,Korea South,218.9,1000.0,0.2189
Azure,Korea Central,223.94,1000.0,0.22394
Azure,Japan West,227.44,1000.0,0.22744
Azure,Japan East,235.24,1000.0,0.23524
Azure,New Zealand North,262.62,1000.0,0.26262
Azure,Israel Central,63.18,1000.0,0.06318
Azure,UAE North,119.72,1000.0,0.11972
Azure,Qatar Central,125.88,1000.0,0.12588
Azure,East US,283.9,1000.0,0.2839
Azure,Canada Central,97.22,1000.0,0.09722
Azure,North Central US,102.6,1000.0,0.1026
Azure,Canada East,107.34,1000.0,0.10734
Azure,South Central US,112.12,1000.0,0.11212000000000001
Azure,Central US,114.06,1000.0,0.11406000000000001
Azure,West Central US,124.84,1000.0,0.12484
Azure,Mexico Central,125.98,1000.0,0.12598
Azure,West US,3131.3,1000.0,3.1313
Azure,Brazil South,190.24,1000.0,0.19024000000000002
Azure,Chile Central,190.8,1000.0,0.19080000000000003
Azure,Spain Central,11.18,1000.0,0.011179999999999999
Azure,France Central,27.3,1000.0,0.0273
Azure,UK South,29.92,1000.0,0.029920000000000002
Azure,Italy North,32.82,1000.0,0.03282
Azure,UK West,32.96,1000.0,0.03296
Azure,Germany West Central,33.3,1000.0,0.033299999999999996
Azure,Switzerland North,35.26,1000.0,0.03526
Azure,Austria East,45.94,1000.0,0.045939999999999995
Azure,Poland Central,50.16,1000.0,0.050159999999999996
Azure,Norway East,51.18,1000.0,0.051179999999999996
Azure,Sweden Central,53.66,1000.0,0.05366
Azure,West India,141.58,1000.0,0.14158
Azure,Central India,153.88,1000.0,0.15388
Azure,South India,162.06,1000.0,0.16206
Azure,Indonesia Central,175.5,1000.0,0.1755
Azure,Korea South,218.16,1000.0,0.21816
Azure,Korea Central,224.42,1000.0,0.22441999999999998
Azure,Japan West,226.62,1000.0,0.22662000000000002
Azure,Japan East,232.74,1000.0,0.23274
Azure,Malaysia West,249.94,1000.0,0.24994
Azure,New Zealand North,258.5,1000.0,0.2585
Azure,Israel Central,61.72,1000.0,0.06172
Azure,UAE North,119.12,1000.0,0.11912
Azure,Qatar Central,126.82,1000.0,0.12682
Azure,East US,282.28,1000.0,0.28228
Azure,Canada Central,97.76,1000.0,0.09776
Azure,North Central US,104.16,1000.0,0.10416
Azure,South Central US,107.78,1000.0,0.10778
Azure,Canada East,107.96,1000.0,0.10796
Azure,Central US,114.08,1000.0,0.11408
Azure,West Central US,125.24,1000.0,0.12524
Azure,Mexico Central,125.5,1000.0,0.1255
Azure,West US,3135.88,1000.0,3.1358800000000002
Azure,Brazil South,190.1,1000.0,0.1901
Azure,Chile Central,191.08,1000.0,0.19108
Azure,Spain Central,11.48,1000.0,0.01148
Azure,France Central,28.58,1000.0,0.028579999999999998
Azure,UK South,30.12,1000.0,0.03012
Azure,UK West,32.06,1000.0,0.032060000000000005
Azure,Germany West Central,32.36,1000.0,0.03236
Azure,Italy North,33.86,1000.0,0.03386
Azure,Switzerland North,35.28,1000.0,0.03528
Azure,Norway East,52.22,1000.0,0.052219999999999996
Azure,Poland Central,53.16,1000.0,0.05316
Azure,Sweden Central,53.46,1000.0,0.05346
Azure,Austria East,55.16,1000.0,0.055159999999999994
Azure,West India,141.0,1000.0,0.141
Azure,Central India,158.86,1000.0,0.15886
Azure,South India,164.06,1000.0,0.16406
Azure,Malaysia West,165.4,1000.0,0.16540000000000002
Azure,Indonesia Central,176.08,1000.0,0.17608000000000001
Azure,Korea South,219.24,1000.0,0.21924000000000002
Azure,Korea Central,223.02,1000.0,0.22302000000000002
Azure,Japan West,227.1,1000.0,0.2271
Azure,Japan East,236.92,1000.0,0.23692
Azure,New Zealand North,259.04,1000.0,0.25904000000000005
Azure,Israel Central,63.66,1000.0,0.06366
Azure,UAE North,114.86,1000.0,0.11486
Azure,Qatar Central,126.5,1000.0,0.1265
Azure,East US,283.06,1000.0,0.28306
Azure,Canada Central,98.96,1000.0,0.09895999999999999
Azure,North Central US,99.22,1000.0,0.09922
Azure,South Central US,105.5,1000.0,0.1055
Azure,Canada East,108.48,1000.0,0.10848000000000001
Azure,Central US,114.1,1000.0,0.1141
Azure,Mexico Central,124.92,1000.0,0.12492
Azure,West Central US,126.38,1000.0,0.12638
Azure,West US,3137.08,1000.0,3.13708
Azure,Brazil South,190.14,1000.0,0.19013999999999998
Azure,Chile Central,192.04,1000.0,0.19204
Azure,Spain Central,7.84,1000.0,0.00784
Azure,France Central,27.22,1000.0,0.027219999999999998
Azure,UK West,34.84,1000.0,0.03484
Azure,Germany West Central,35.68,1000.0,0.035679999999999996
Azure,UK South,36.58,1000.0,0.03658
Azure,Italy North,37.16,1000.0,0.03716
Azure,Switzerland North,39.24,1000.0,0.039240000000000004
Azure,Austria East,54.14,1000.0,0.05414
Azure,Poland Central,55.16,1000.0,0.055159999999999994
Azure,Sweden Central,56.42,1000.0,0.056420000000000005
Azure,Norway East,56.92,1000.0,0.05692
Azure,West India,146.16,1000.0,0.14615999999999998
Azure,Central India,158.12,1000.0,0.15812
Azure,South India,163.52,1000.0,0.16352
Azure,Malaysia West,170.08,1000.0,0.17008
Azure,Indonesia Central,177.98,1000.0,0.17798
Azure,Korea South,217.38,1000.0,0.21738
Azure,Korea Central,221.8,1000.0,0.22180000000000002
Azure,Japan West,227.42,1000.0,0.22741999999999998
Azure,Japan East,230.84,1000.0,0.23084
Azure,New Zealand North,255.12,1000.0,0.25512
Azure,Israel Central,62.72,1000.0,0.06272
Azure,UAE North,115.84,1000.0,0.11584
Azure,Qatar Central,126.86,1000.0,0.12686
Azure,East US,281.26,1000.0,0.28126
Azure,Canada Central,99.36,1000.0,0.09936
Azure,North Central US,101.58,1000.0,0.10158
Azure,Canada East,105.74,1000.0,0.10574
Azure,South Central US,107.04,1000.0,0.10704000000000001
Azure,Central US,110.02,1000.0,0.11001999999999999
Azure,West US,3124.04,1000.0,3.12404
Azure,West Central US,126.28,1000.0,0.12628
Azure,Mexico Central,127.74,1000.0,0.12774
Azure,Brazil South,187.96,1000.0,0.18796000000000002
Azure,Chile Central,189.1,1000.0,0.1891
Azure,Spain Central,9.9,1000.0,0.0099
Azure,France Central,23.78,1000.0,0.023780000000000003
Azure,UK South,29.74,1000.0,0.02974
Azure,Germany West Central,30.62,1000.0,0.03062
Azure,Italy North,30.74,1000.0,0.03074
Azure,UK West,32.08,1000.0,0.03208
Azure,Switzerland North,34.5,1000.0,0.0345
Azure,Poland Central,48.22,1000.0,0.04822
Azure,Norway East,50.12,1000.0,0.05012
Azure,Austria East,50.98,1000.0,0.05098
Azure,Sweden Central,54.34,1000.0,0.054340000000000006
Azure,West India,146.98,1000.0,0.14698
Azure,Central India,155.86,1000.0,0.15586000000000003
Azure,South India,161.26,1000.0,0.16126
Azure,Malaysia West,165.4,1000.0,0.16540000000000002
Azure,Indonesia Central,172.86,1000.0,0.17286
Azure,Korea South,214.46,1000.0,0.21446
Azure,Korea Central,221.62,1000.0,0.22162
Azure,Japan West,224.98,1000.0,0.22497999999999999
Azure,Japan East,230.02,1000.0,0.23002
Azure,New Zealand North,256.6,1000.0,0.25660000000000005
Azure,Israel Central,59.5,1000.0,0.0595
Azure,UAE North,117.9,1000.0,0.1179
Azure,Qatar Central,123.8,1000.0,0.1238
Azure,East US,283.32,1000.0,0.28332
Azure,Canada Central,96.7,1000.0,0.09670000000000001
Azure,North Central US,104.18,1000.0,0.10418000000000001
Azure,Canada East,107.48,1000.0,0.10748
Azure,Central US,111.02,1000.0,0.11102
Azure,South Central US,111.1,1000.0,0.11109999999999999
Azure,West Central US,126.4,1000.0,0.1264
Azure,Mexico Central,128.22,1000.0,0.12822
Azure,West US,3133.4,1000.0,3.1334
Azure,Brazil South,190.16,1000.0,0.19016
Azure,Chile Central,191.12,1000.0,0.19112
Azure,Spain Central,13.22,1000.0,0.01322
Azure,France Central,28.62,1000.0,0.02862
Azure,UK South,29.24,1000.0,0.02924
Azure,Italy North,31.7,1000.0,0.0317
Azure,UK West,32.3,1000.0,0.032299999999999995
Azure,Germany West Central,34.96,1000.0,0.03496
Azure,Switzerland North,35.48,1000.0,0.03548
Azure,Poland Central,50.36,1000.0,0.05036
Azure,Norway East,52.72,1000.0,0.052719999999999996
Azure,Sweden Central,55.92,1000.0,0.055920000000000004
